STATION  ,STATION_NAME  ,ELEVATION  ,LATITUDE  ,LONGITUDE  ,DATE  ,PRCP  ,SNWD  ,SNOW  ,TMAX  ,TMIN  ,WT09  ,WT14  ,WT07  ,WT01  ,WT15  ,WT17  ,WT06  ,WT05  ,WT02  ,WT11  ,WT22  ,WT04  ,WT13  ,WT16  ,WT08  ,WT18  ,WT03  ,WT10
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130101  ,0  ,25  ,3  ,-6  ,-83  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130102  ,0  ,25  ,0  ,6  ,-94  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130103  ,0  ,25  ,0  ,44  ,-61  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130104  ,0  ,0  ,0  ,50  ,-44  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130105  ,0  ,0  ,0  ,78  ,-11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130106  ,0  ,0  ,0  ,61  ,-39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130107  ,0  ,0  ,0  ,78  ,-50  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130108  ,0  ,0  ,0  ,122  ,-28  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130109  ,0  ,0  ,0  ,144  ,39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130110  ,157  ,0  ,0  ,150  ,44  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130111  ,0  ,0  ,0  ,178  ,100  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130112  ,165  ,0  ,0  ,144  ,0  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130113  ,0  ,0  ,0  ,0  ,-67  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130114  ,0  ,0  ,0  ,-28  ,-83  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130115  ,0  ,0  ,0  ,-6  ,-83  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130116  ,0  ,0  ,0  ,61  ,-67  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130117  ,0  ,0  ,0  ,56  ,-28  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130118  ,0  ,0  ,0  ,133  ,-44  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130119  ,0  ,0  ,0  ,189  ,56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130120  ,0  ,0  ,0  ,83  ,-39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130121  ,0  ,0  ,0  ,-28  ,-94  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130122  ,5  ,0  ,18  ,-78  ,-106  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130123  ,0  ,0  ,0  ,56  ,-106  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130124  ,0  ,0  ,0  ,-22  ,-89  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130125  ,0  ,0  ,0  ,72  ,-28  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130126  ,0  ,0  ,0  ,33  ,-50  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130127  ,61  ,0  ,0  ,111  ,-22  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130128  ,0  ,0  ,0  ,233  ,111  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130129  ,366  ,0  ,0  ,200  ,122  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130130  ,38  ,0  ,3  ,122  ,-28  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130131  ,0  ,0  ,0  ,6  ,-111  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130201  ,0  ,0  ,0  ,-11  ,-128  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130202  ,36  ,0  ,51  ,72  ,-11  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130203  ,30  ,102  ,51  ,6  ,-39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130204  ,0  ,76  ,0  ,139  ,-28  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130205  ,0  ,0  ,0  ,139  ,-17  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130206  ,0  ,0  ,0  ,111  ,-28  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130207  ,58  ,0  ,0  ,111  ,22  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130208  ,0  ,0  ,0  ,39  ,-11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130209  ,23  ,0  ,0  ,61  ,-11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130210  ,117  ,0  ,0  ,133  ,39  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130211  ,0  ,0  ,0  ,111  ,17  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130212  ,0  ,0  ,0  ,78  ,-22  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130213  ,0  ,0  ,0  ,128  ,17  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130214  ,0  ,0  ,0  ,139  ,44  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130215  ,0  ,0  ,0  ,56  ,-22  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130216  ,0  ,0  ,0  ,33  ,-61  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130217  ,0  ,0  ,0  ,94  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130218  ,41  ,0  ,0  ,156  ,11  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130219  ,0  ,0  ,0  ,11  ,-44  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130220  ,0  ,0  ,0  ,-33  ,-78  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130221  ,239  ,0  ,145  ,6  ,-61  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130222  ,3  ,127  ,0  ,22  ,-50  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130223  ,0  ,127  ,0  ,11  ,-89  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130224  ,0  ,102  ,0  ,56  ,-78  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130225  ,48  ,76  ,0  ,61  ,-11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130226  ,213  ,51  ,0  ,50  ,11  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130227  ,15  ,0  ,13  ,22  ,0  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130228  ,8  ,0  ,10  ,22  ,0  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130301  ,20  ,25  ,20  ,11  ,-17  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130302  ,0  ,0  ,0  ,22  ,-50  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130303  ,0  ,0  ,0  ,44  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130304  ,5  ,0  ,0  ,117  ,17  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130305  ,64  ,0  ,15  ,61  ,0  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130306  ,0  ,0  ,0  ,39  ,-22  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130307  ,0  ,0  ,0  ,78  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130308  ,0  ,0  ,0  ,122  ,-22  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130309  ,112  ,0  ,0  ,200  ,56  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.3736  ,20130310  ,343  ,0  ,0  ,161  ,72  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,1  ,-9999
